Date,Price,Carga,Eolica
2019-09-17 18:00:00,224.84,10891.87199999,5919.219
2019-09-17 19:00:00,224.84,10710.97199999,6745.541
2019-09-17 20:00:00,224.84,10622.498,7494.568
2019-09-17 21:00:00,224.84,11164.907,7648.593
2019-09-17 22:00:00,224.84,11060.44599999,7646.113
2019-09-17 23:00:00,224.84,10646.623,7527.338
2019-09-18 00:00:00,217.37,10206.33,7448.285
2019-09-18 01:00:00,217.37,9889.018,7506.064
2019-09-18 02:00:00,217.37,9602.793,7218.99
2019-09-18 03:00:00,217.37,9492.81,6994.31
2019-09-18 04:00:00,217.37,9478.85,7101.54
2019-09-18 05:00:00,217.37,9102.171,7039.675
2019-09-18 06:00:00,217.37,8956.546,6607.93
2019-09-18 07:00:00,217.37,9745.903,7102.426
2019-09-18 08:00:00,224.84,10504.748,7270.695
2019-09-18 09:00:00,224.84,10779.925,6660.278
2019-09-18 10:00:00,224.84,11022.593,5752.904
2019-09-18 11:00:00,224.84,10964.43,5070.815
2019-09-18 12:00:00,224.84,10766.28899999,4633.164
2019-09-18 13:00:00,224.84,11032.12599999,4501.947
2019-09-18 14:00:00,224.84,11360.495,4470.589
2019-09-18 15:00:00,224.84,11389.801,4572.945
2019-09-18 16:00:00,224.84,11108.557,4863.732
2019-09-18 17:00:00,224.84,10647.57299999,5013.698
2019-09-18 18:00:00,224.84,11021.981,5465.774
2019-09-18 19:00:00,224.84,10828.66599999,6367.059
2019-09-18 20:00:00,224.84,10768.69099999,6773.182
2019-09-18 21:00:00,224.84,11294.538,7187.755
2019-09-18 22:00:00,224.84,11215.45499999,7821.906
2019-09-18 23:00:00,224.84,10823.467,7964.978
2019-09-19 00:00:00,217.37,10283.696,7900.783
2019-09-19 01:00:00,217.37,9916.693,7732.941
2019-09-19 02:00:00,217.37,9694.68999999,7750.716
2019-09-19 03:00:00,217.37,9572.258,7646.166
2019-09-19 04:00:00,217.37,9582.12999999,7833.838
2019-09-19 05:00:00,217.37,9136.808,7735.162
2019-09-19 06:00:00,217.37,9027.218,7069.22
2019-09-19 07:00:00,217.37,9750.183,7282.368
2019-09-19 08:00:00,224.84,10551.71999999,7733.16
2019-09-19 09:00:00,224.84,10935.21799999,7379.469
2019-09-19 10:00:00,224.84,11179.651,6773.082
2019-09-19 11:00:00,224.84,11083.32699999,6218.226
2019-09-19 12:00:00,224.84,10870.962,6232.239
2019-09-19 13:00:00,224.84,11321.782,6604.622
2019-09-19 14:00:00,224.84,11580.704,6791.766
2019-09-19 15:00:00,224.84,11563.746,7042.524
2019-09-19 16:00:00,224.84,11262.72999999,7407.743
2019-09-19 17:00:00,224.84,10746.21199999,7382.78
2019-09-19 18:00:00,224.84,11029.45,7420.151
2019-09-19 19:00:00,224.84,10825.328,7937.57
2019-09-19 20:00:00,224.84,10719.015,8051.378
2019-09-19 21:00:00,224.84,11272.745,8194.325
2019-09-19 22:00:00,224.84,11225.076,8216.381
2019-09-19 23:00:00,224.84,10829.483,8204.854
2019-09-20 00:00:00,217.37,10366.21799999,8152.856
2019-09-20 01:00:00,217.37,10035.683,8218.023
2019-09-20 02:00:00,217.37,9790.39099999,8122.917
2019-09-20 03:00:00,217.37,9621.755,7598.479
2019-09-20 04:00:00,217.37,9604.936,7239.122
2019-09-20 05:00:00,217.37,9139.46,7084.351
2019-09-20 06:00:00,217.37,9072.57,7133.005
2019-09-20 07:00:00,217.37,9873.623,8269.347
2019-09-20 08:00:00,224.84,10696.554,9067.026
2019-09-20 09:00:00,224.84,11057.226,8864.013
2019-09-20 10:00:00,224.84,11179.705,8154.735
2019-09-20 11:00:00,224.84,11132.893,7543.388
2019-09-20 12:00:00,224.84,10853.874,6864.717
2019-09-20 13:00:00,224.84,11176.251,6547.012
2019-09-20 14:00:00,224.84,11404.059,6474.952
2019-09-20 15:00:00,224.84,11353.80999999,6482.532
2019-09-20 16:00:00,224.84,11034.015,6928.442
2019-09-20 17:00:00,224.84,10665.531,7155.794
2019-09-20 18:00:00,224.84,10979.62699999,7401.901
2019-09-20 19:00:00,224.84,10784.35,8000.479
2019-09-20 20:00:00,224.84,10637.546,8178.47
2019-09-20 21:00:00,224.84,11164.675,8233.317
2019-09-20 22:00:00,224.84,11111.569,8127.948
2019-09-20 23:00:00,224.84,10796.742,7870.953
2019-09-21 00:00:00,227.15,10405.75299999,7478.33
2019-09-21 01:00:00,227.15,10073.124,7357.421
2019-09-21 02:00:00,227.15,9870.648,7166.074
2019-09-21 03:00:00,227.15,9684.569,6976.072
2019-09-21 04:00:00,227.15,9572.691,6839.612
2019-09-21 05:00:00,227.15,9051.30799999,6540.971
2019-09-21 06:00:00,227.15,8759.788,6239.694
2019-09-21 07:00:00,227.15,9102.98,6419.793
2019-09-21 08:00:00,227.15,9560.955,6253.616
2019-09-21 09:00:00,227.15,9802.43599999,5635.948
2019-09-21 10:00:00,227.15,9970.817,5224.502
2019-09-21 11:00:00,227.15,9978.069,4996.825
2019-09-21 12:00:00,227.15,9821.49099999,5516.051
2019-09-21 13:00:00,227.15,9853.783,5900.13
2019-09-21 14:00:00,227.15,9930.88099999,6252.962
2019-09-21 15:00:00,227.15,9840.76199999,6640.222
2019-09-21 16:00:00,227.15,9765.22299999,7064.399
2019-09-21 17:00:00,227.15,10238.356,7065.078
2019-09-21 18:00:00,234.72,11323.248,7549.763
2019-09-21 19:00:00,234.72,11198.519,8355.585
2019-09-21 20:00:00,234.72,10951.24199999,8719.368
2019-09-21 21:00:00,234.72,10917.32,8625.249
2019-09-21 22:00:00,227.15,10712.377,8585.73
2019-09-21 23:00:00,227.15,10409.96899999,8885.231
2019-09-22 00:00:00,227.15,10062.884,8790.097
2019-09-22 01:00:00,227.15,9746.771,8465.77
2019-09-22 02:00:00,227.15,9522.04,8143.579
2019-09-22 03:00:00,227.15,9375.439,7989.0
2019-09-22 04:00:00,227.15,9262.24,7771.331
2019-09-22 05:00:00,227.15,8558.009,7116.331
2019-09-22 06:00:00,227.15,8120.39699999,6756.084
2019-09-22 07:00:00,227.15,8222.892,7252.331
2019-09-22 08:00:00,227.15,8265.235,6819.481
2019-09-22 09:00:00,227.15,8310.46999999,6119.489
2019-09-22 10:00:00,227.15,8396.41499999,4974.553
2019-09-22 11:00:00,227.15,8544.14699999,4118.127
2019-09-22 12:00:00,227.15,8600.52999999,3775.335
2019-09-22 13:00:00,227.15,8698.93399999,3848.327
2019-09-22 14:00:00,227.15,8757.034,4194.496
2019-09-22 15:00:00,227.15,8858.708,4744.66
2019-09-22 16:00:00,227.15,8912.693,5674.582
2019-09-22 17:00:00,227.15,9591.33999999,6543.598
2019-09-22 18:00:00,234.72,10809.792,7389.583
2019-09-22 19:00:00,234.72,10701.342,7878.441
2019-09-22 20:00:00,234.72,10666.09999999,8324.183
2019-09-22 21:00:00,234.72,10769.419,8568.974
2019-09-22 22:00:00,227.15,10643.19599999,8591.708
2019-09-22 23:00:00,227.15,10285.76599999,8453.836
2019-09-23 00:00:00,227.15,9889.04399999,7997.243
2019-09-23 01:00:00,227.15,9636.82,7778.249
2019-09-23 02:00:00,227.15,9446.19999999,7759.823
2019-09-23 03:00:00,227.15,9297.515,7896.086
2019-09-23 04:00:00,227.15,9296.04999999,7648.994
2019-09-23 05:00:00,227.15,8928.52799999,7660.046
2019-09-23 06:00:00,227.15,8879.54899999,7304.311
2019-09-23 07:00:00,227.15,9641.968,7883.359
2019-09-23 08:00:00,234.72,10421.361,8195.157
2019-09-23 09:00:00,234.72,10803.976,7823.579
2019-09-23 10:00:00,234.72,11013.245,7442.741
2019-09-23 11:00:00,234.72,10911.82299999,6996.319
2019-09-23 12:00:00,234.72,10733.251,6783.347
2019-09-23 13:00:00,234.72,11126.892,6989.43
2019-09-23 14:00:00,234.72,11392.626,7266.249
2019-09-23 15:00:00,234.72,11361.727,7424.985
2019-09-23 16:00:00,234.72,11105.326,7719.943
2019-09-23 17:00:00,234.72,10751.126,7703.522
2019-09-23 18:00:00,234.72,10985.341,7759.059
2019-09-23 19:00:00,234.72,10782.963,8576.358
2019-09-23 20:00:00,234.72,10717.39199999,9231.265
2019-09-23 21:00:00,234.72,11255.197,9625.551
2019-09-23 22:00:00,234.72,11168.467,9769.42
2019-09-23 23:00:00,234.72,10766.54,9625.625
2019-09-24 00:00:00,227.15,10330.714,9280.869
2019-09-24 01:00:00,227.15,9975.596,9285.412
2019-09-24 02:00:00,227.15,9784.16,9263.476
2019-09-24 03:00:00,227.15,9650.567,8842.867
2019-09-24 04:00:00,227.15,9596.97699999,8364.516
2019-09-24 05:00:00,227.15,9085.5,8164.264
2019-09-24 06:00:00,227.15,9000.67199999,8171.686
2019-09-24 07:00:00,227.15,9771.83099999,8999.701
2019-09-24 08:00:00,234.72,10510.222,9237.372
2019-09-24 09:00:00,234.72,10843.50099999,8826.029
2019-09-24 10:00:00,234.72,11048.239,8612.456
2019-09-24 11:00:00,234.72,10974.591,8349.446
2019-09-24 12:00:00,234.72,10723.00199999,7967.374
2019-09-24 13:00:00,234.72,11077.535,7620.168
2019-09-24 14:00:00,234.72,11436.255,7522.025
2019-09-24 15:00:00,234.72,11424.164,7532.288
2019-09-24 16:00:00,234.72,11127.42099999,7837.93
2019-09-24 17:00:00,234.72,10625.792,7569.579
2019-09-24 18:00:00,234.72,10833.71999999,7540.959
2019-09-24 19:00:00,234.72,10694.281,7924.778
2019-09-24 20:00:00,234.72,10657.504,8282.735
2019-09-24 21:00:00,234.72,11170.54999999,8627.321
2019-09-24 22:00:00,234.72,11126.165,8981.165
2019-09-24 23:00:00,234.72,10723.745,9013.862
2019-09-25 00:00:00,227.15,10278.954,8946.032
2019-09-25 01:00:00,227.15,9914.05199999,8887.621
2019-09-25 02:00:00,227.15,9652.359,8592.023
2019-09-25 03:00:00,227.15,9539.405,8409.92
2019-09-25 04:00:00,227.15,9535.752,8287.694
2019-09-25 05:00:00,227.15,9068.54999999,8077.557
2019-09-25 06:00:00,227.15,8995.703,7688.172
2019-09-25 07:00:00,227.15,9755.87699999,8410.408
2019-09-25 08:00:00,234.72,10521.274,8755.412
2019-09-25 09:00:00,234.72,10859.062,8194.682
2019-09-25 10:00:00,234.72,11042.95799999,7115.818
2019-09-25 11:00:00,234.72,10936.434,5622.017
2019-09-25 12:00:00,234.72,10732.804,4905.191
2019-09-25 13:00:00,234.72,11105.097,4908.313
2019-09-25 14:00:00,234.72,11406.76099999,5124.649
2019-09-25 15:00:00,234.72,11411.751,5616.537
2019-09-25 16:00:00,234.72,11132.335,6356.942
2019-09-25 17:00:00,234.72,10717.61599999,7028.48
2019-09-25 18:00:00,234.72,11019.704,7544.337
2019-09-25 19:00:00,234.72,10763.86699999,8053.628
2019-09-25 20:00:00,234.72,10629.21699999,8513.737
2019-09-25 21:00:00,234.72,11154.79399999,8974.649
2019-09-25 22:00:00,234.72,11074.412,9095.955
2019-09-25 23:00:00,234.72,10669.038,9088.517
2019-09-26 00:00:00,227.15,10226.42099999,8971.964
2019-09-26 01:00:00,227.15,9936.197,8913.566
2019-09-26 02:00:00,227.15,9711.989,8651.668
2019-09-26 03:00:00,227.15,9565.99899999,8376.449
2019-09-26 04:00:00,227.15,9528.899,8346.957
2019-09-26 05:00:00,227.15,9030.467,7855.817
2019-09-26 06:00:00,227.15,8981.224,7340.537
2019-09-26 07:00:00,227.15,9767.17999999,8194.399
2019-09-26 08:00:00,234.72,10539.018,8641.743
2019-09-26 09:00:00,234.72,10803.72199999,7693.955
2019-09-26 10:00:00,234.72,11072.705,6349.531
2019-09-26 11:00:00,234.72,11078.265,5609.145
2019-09-26 12:00:00,234.72,10861.21099999,4890.105
2019-09-26 13:00:00,234.72,11266.39,4542.02
2019-09-26 14:00:00,234.72,11601.166,4478.118
2019-09-26 15:00:00,234.72,11559.111,4625.472
2019-09-26 16:00:00,234.72,11244.443,4933.442
2019-09-26 17:00:00,234.72,10729.11799999,5305.096
2019-09-26 18:00:00,234.72,11112.021,5986.695
2019-09-26 19:00:00,234.72,10943.596,6730.064
2019-09-26 20:00:00,234.72,10815.478,7055.616
2019-09-26 21:00:00,234.72,11311.823,7293.263
2019-09-26 22:00:00,234.72,11241.635,7723.649
2019-09-26 23:00:00,234.72,10854.611,7696.157
2019-09-27 00:00:00,227.15,10382.411,7639.856
2019-09-27 01:00:00,227.15,10053.973,7576.872
2019-09-27 02:00:00,227.15,9824.54199999,7691.797
2019-09-27 03:00:00,227.15,9647.437,7437.262
2019-09-27 04:00:00,227.15,9571.182,7197.473
2019-09-27 05:00:00,227.15,9112.838,6896.833
2019-09-27 06:00:00,227.15,9035.65999999,6185.928
2019-09-27 07:00:00,227.15,9811.784,6644.47
2019-09-27 08:00:00,234.72,10591.70999999,6279.292
2019-09-27 09:00:00,234.72,10980.16599999,5097.135
2019-09-27 10:00:00,234.72,11246.469,4011.255
2019-09-27 11:00:00,234.72,11269.865,3409.502
2019-09-27 12:00:00,234.72,11036.36399999,3382.143
2019-09-27 13:00:00,234.72,11492.34199999,3509.434
2019-09-27 14:00:00,234.72,11828.133,3575.127
2019-09-27 15:00:00,234.72,11780.83199999,3682.533
2019-09-27 16:00:00,234.72,11284.884,4065.604
2019-09-27 17:00:00,234.72,10867.01899999,4451.002
2019-09-27 18:00:00,234.72,11202.064,4869.784
2019-09-27 19:00:00,234.72,10949.733,5125.954
2019-09-27 20:00:00,234.72,10808.839,5278.786
2019-09-27 21:00:00,234.72,11323.551,5713.038
2019-09-27 22:00:00,234.72,11281.55,6161.196
2019-09-27 23:00:00,234.72,10941.308,6236.913
2019-09-28 00:00:00,233.7,10574.14099999,6219.106
2019-09-28 01:00:00,233.7,10257.428,6254.73
2019-09-28 02:00:00,233.7,10034.43199999,6123.103
2019-09-28 03:00:00,233.7,9901.427,6069.207
2019-09-28 04:00:00,233.7,9834.918,6014.183
2019-09-28 05:00:00,233.7,9183.319,5937.315
2019-09-28 06:00:00,233.7,8904.58699999,5339.215
2019-09-28 07:00:00,233.7,9288.20099999,5384.824
2019-09-28 08:00:00,233.7,9784.32499999,4954.653
2019-09-28 09:00:00,233.7,10055.296,4347.804
2019-09-28 10:00:00,233.7,10178.47699999,4073.504
2019-09-28 11:00:00,233.7,10163.62,3688.783
2019-09-28 12:00:00,233.7,10088.47899999,3349.427
2019-09-28 13:00:00,233.7,10182.002,3253.858
2019-09-28 14:00:00,233.7,10211.847,3352.439
2019-09-28 15:00:00,233.7,10105.504,3810.166
2019-09-28 16:00:00,233.7,9949.89299999,4725.994
2019-09-28 17:00:00,233.7,10510.788,5799.662
2019-09-28 18:00:00,241.94,11518.387,6660.423
2019-09-28 19:00:00,241.94,11349.151,7029.068
2019-09-28 20:00:00,241.94,11105.454,7124.412
2019-09-28 21:00:00,241.94,11069.84999999,7071.161
2019-09-28 22:00:00,233.7,10915.186,7088.817
2019-09-28 23:00:00,233.7,10661.40499999,6960.625
2019-09-29 00:00:00,233.7,10317.11299999,6916.222
2019-09-29 01:00:00,233.7,10037.882,6728.317
2019-09-29 02:00:00,233.7,9829.168,6661.776
2019-09-29 03:00:00,233.7,9655.65,6389.495
2019-09-29 04:00:00,233.7,9518.49699999,6188.191
2019-09-29 05:00:00,233.7,8792.639,6084.747
2019-09-29 06:00:00,233.7,8365.273,5410.854
2019-09-29 07:00:00,233.7,8433.409,6260.348
2019-09-29 08:00:00,233.7,8509.096,6355.968
2019-09-29 09:00:00,233.7,8574.159,5785.651
2019-09-29 10:00:00,233.7,8646.052,5244.874
2019-09-29 11:00:00,233.7,8721.268,4632.403
2019-09-29 12:00:00,233.7,8777.945,4228.712
2019-09-29 13:00:00,233.7,8853.02,4075.236
2019-09-29 14:00:00,233.7,8948.766,4176.888
2019-09-29 15:00:00,233.7,8987.11299999,4404.858
2019-09-29 16:00:00,233.7,9016.827,4758.549
2019-09-29 17:00:00,233.7,9736.42299999,5069.965
2019-09-29 18:00:00,241.94,10832.057,5575.496
2019-09-29 19:00:00,241.94,10638.712,6072.162
2019-09-29 20:00:00,241.94,10584.29799999,6071.529
2019-09-29 21:00:00,241.94,10667.909,5952.407
2019-09-29 22:00:00,233.7,10626.549,5953.535
2019-09-29 23:00:00,233.7,10302.086,5973.344
2019-09-30 00:00:00,233.7,9907.839,5822.844
2019-09-30 01:00:00,233.7,9646.459,5829.635
2019-09-30 02:00:00,233.7,9450.13999999,6026.818
2019-09-30 03:00:00,233.7,9285.83799999,6256.098
2019-09-30 04:00:00,233.7,9185.28099999,5999.86
2019-09-30 05:00:00,233.7,8740.28999999,5665.258
2019-09-30 06:00:00,233.7,8726.34999999,4950.606
2019-09-30 07:00:00,233.7,9504.751,5170.154
2019-09-30 08:00:00,241.94,10437.511,4711.43
2019-09-30 09:00:00,241.94,10904.247,3734.921
2019-09-30 10:00:00,241.94,11187.178,3312.786
2019-09-30 11:00:00,241.94,11189.97,3112.824
2019-09-30 12:00:00,241.94,11027.97099999,3446.915
2019-09-30 13:00:00,241.94,11421.326,3814.748
2019-09-30 14:00:00,241.94,11721.825,4133.734
2019-09-30 15:00:00,241.94,11644.858,4521.834
2019-09-30 16:00:00,241.94,11328.094,5102.933
2019-09-30 17:00:00,241.94,10831.30199999,5352.884
2019-09-30 18:00:00,241.94,11081.481,5875.844
2019-09-30 19:00:00,241.94,10894.63799999,6943.495
2019-09-30 20:00:00,241.94,10813.07199999,7196.14
2019-09-30 21:00:00,241.94,11323.919,7381.801
2019-09-30 22:00:00,241.94,11261.016,7707.709
2019-09-30 23:00:00,241.94,10846.38699999,7765.518
2019-10-01 00:00:00,233.7,10411.13699999,7766.246
2019-10-01 01:00:00,233.7,10059.77799999,7656.414
2019-10-01 02:00:00,233.7,9883.909,7870.339
2019-10-01 03:00:00,233.7,9786.41199999,8037.351
2019-10-01 04:00:00,233.7,9709.825,8108.82
2019-10-01 05:00:00,233.7,9165.33399999,8013.314
2019-10-01 06:00:00,233.7,9068.739,7344.461
2019-10-01 07:00:00,233.7,9894.486,8326.968
2019-10-01 08:00:00,241.94,10698.22699999,9074.441
2019-10-01 09:00:00,241.94,11046.763,8580.425
2019-10-01 10:00:00,241.94,11274.892,7839.06
2019-10-01 11:00:00,241.94,11196.538,7215.139
2019-10-01 12:00:00,241.94,10971.079,6721.743
2019-10-01 13:00:00,241.94,11395.293,6234.72
2019-10-01 14:00:00,241.94,11655.082,5660.34
2019-10-01 15:00:00,241.94,11605.078,5462.441
2019-10-01 16:00:00,241.94,11325.08699999,5906.675
2019-10-01 17:00:00,241.94,10912.95999999,6165.238
2019-10-01 18:00:00,241.94,10856.852,6315.209
2019-10-01 19:00:00,241.94,10975.73699999,7221.581
2019-10-01 20:00:00,241.94,10907.219,8253.569
2019-10-01 21:00:00,241.94,11443.20299999,8728.275
2019-10-01 22:00:00,241.94,11345.32199999,8930.77
2019-10-01 23:00:00,241.94,10972.56199999,8819.68
2019-10-02 00:00:00,233.7,10532.43,8610.103
2019-10-02 01:00:00,233.7,10176.07599999,8319.981
2019-10-02 02:00:00,233.7,9909.20399999,8013.519
2019-10-02 03:00:00,233.7,9804.687,8056.737
2019-10-02 04:00:00,233.7,9764.393,7951.311
2019-10-02 05:00:00,233.7,9199.11799999,7538.355
2019-10-02 06:00:00,233.7,9141.466,7036.854
2019-10-02 07:00:00,233.7,9878.05299999,7985.117
2019-10-02 08:00:00,241.94,10654.10399999,8336.526
2019-10-02 09:00:00,241.94,10980.301,8078.916
2019-10-02 10:00:00,241.94,11194.671,7657.747
2019-10-02 11:00:00,241.94,11090.20699999,6948.392
2019-10-02 12:00:00,241.94,10809.607,5639.085
2019-10-02 13:00:00,241.94,11214.971,4880.998
2019-10-02 14:00:00,241.94,11526.339,4830.553
2019-10-02 15:00:00,241.94,11443.132,4751.227
2019-10-02 16:00:00,241.94,11175.901,5090.419
2019-10-02 17:00:00,241.94,10761.726,5247.643
2019-10-02 18:00:00,241.94,10946.95199999,5727.895
2019-10-02 19:00:00,241.94,10773.68,6838.226
2019-10-02 20:00:00,241.94,10731.31,7412.746
2019-10-02 21:00:00,241.94,11314.50999999,7986.572
2019-10-02 22:00:00,241.94,11239.79399999,8061.789
2019-10-02 23:00:00,241.94,10872.836,8195.646
2019-10-03 00:00:00,233.7,10425.87999999,8073.44
2019-10-03 01:00:00,233.7,10056.802,8132.555
2019-10-03 02:00:00,233.7,9840.557,8213.834
2019-10-03 03:00:00,233.7,9714.31,8040.805
2019-10-03 04:00:00,233.7,9653.481,8030.179
2019-10-03 05:00:00,233.7,9147.49,7942.632
2019-10-03 06:00:00,233.7,9056.444,7479.044
2019-10-03 07:00:00,233.7,9708.04,8035.541
2019-10-03 08:00:00,241.94,10492.29799999,8570.202
2019-10-03 09:00:00,241.94,10848.558,8072.65
2019-10-03 10:00:00,241.94,11052.997,6839.33
2019-10-03 11:00:00,241.94,10982.61999999,5815.702
2019-10-03 12:00:00,241.94,10762.00799999,5618.749
2019-10-03 13:00:00,241.94,11136.829,5722.489
2019-10-03 14:00:00,241.94,11362.26499999,6013.79
2019-10-03 15:00:00,241.94,11354.99899999,6396.569
2019-10-03 16:00:00,241.94,11147.955,6934.127
2019-10-03 17:00:00,241.94,10813.75099999,7125.447
2019-10-03 18:00:00,241.94,11112.562,7533.171
2019-10-03 19:00:00,241.94,10889.30899999,8224.913
2019-10-03 20:00:00,241.94,10797.509,8682.647
2019-10-03 21:00:00,241.94,11402.323,8885.636
2019-10-03 22:00:00,241.94,11355.709,9125.216
2019-10-03 23:00:00,241.94,11007.734,9258.642
2019-10-04 00:00:00,233.7,10545.59999999,9030.552
2019-10-04 01:00:00,233.7,10244.35899999,8966.266
2019-10-04 02:00:00,233.7,10007.976,8790.22
2019-10-04 03:00:00,233.7,9853.083,8499.831
2019-10-04 04:00:00,233.7,9806.598,8447.505
2019-10-04 05:00:00,233.7,9227.205,8047.471
2019-10-04 06:00:00,233.7,9159.232,7661.676
2019-10-04 07:00:00,233.7,9841.026,8220.466
2019-10-04 08:00:00,241.94,10698.119,8474.561
2019-10-04 09:00:00,241.94,11099.452,8506.007
2019-10-04 10:00:00,241.94,11271.977,7733.606
2019-10-04 11:00:00,241.94,11179.603,6916.902
2019-10-04 12:00:00,241.94,10946.50799999,6242.772
2019-10-04 13:00:00,241.94,11312.692,5803.327
2019-10-04 14:00:00,241.94,11544.562,5718.871
2019-10-04 15:00:00,241.94,11442.953,6067.826
2019-10-04 16:00:00,241.94,11073.796,6879.323
2019-10-04 17:00:00,241.94,10814.745,7433.398
2019-10-04 18:00:00,241.94,11002.98899999,7781.525
2019-10-04 19:00:00,241.94,10832.455,8653.544
2019-10-04 20:00:00,241.94,10757.91599999,8999.559
2019-10-04 21:00:00,241.94,11328.155,9439.009
2019-10-04 22:00:00,241.94,11320.60699999,9497.011
2019-10-04 23:00:00,241.94,10998.7,9403.982
2019-10-05 00:00:00,266.93,10631.578,9329.44
2019-10-05 01:00:00,266.93,10305.77099999,9204.385
2019-10-05 02:00:00,266.93,10094.773,9171.823
2019-10-05 03:00:00,266.93,9877.271,8774.607
2019-10-05 04:00:00,266.93,9795.579,8614.981
2019-10-05 05:00:00,266.93,9153.81599999,8486.759
2019-10-05 06:00:00,266.93,8885.323,7705.097
2019-10-05 07:00:00,266.93,9200.38,7818.336
2019-10-05 08:00:00,266.93,9657.45,7938.071
2019-10-05 09:00:00,266.93,9924.51399999,8102.477
2019-10-05 10:00:00,266.93,10054.89699999,7348.07
2019-10-05 11:00:00,266.93,9983.74199999,6541.458
2019-10-05 12:00:00,266.93,9810.757,6029.882
2019-10-05 13:00:00,266.93,9807.32699999,5784.891
2019-10-05 14:00:00,266.93,9859.57499999,5841.358
2019-10-05 15:00:00,266.93,9816.958,6122.877
2019-10-05 16:00:00,266.93,9737.299,6856.152
2019-10-05 17:00:00,266.93,10306.08999999,7535.233
2019-10-05 18:00:00,274.4,11370.67499999,8033.084
2019-10-05 19:00:00,274.4,11269.488,8924.689
2019-10-05 20:00:00,274.4,11094.823,9327.958
2019-10-05 21:00:00,274.4,11048.157,9412.224
2019-10-05 22:00:00,266.93,10878.27899999,9357.973
2019-10-05 23:00:00,266.93,10519.57799999,9135.634
2019-10-06 00:00:00,266.93,10149.216,8732.527
2019-10-06 01:00:00,266.93,9864.44299999,8492.923
2019-10-06 02:00:00,266.93,9629.633,8161.549
2019-10-06 03:00:00,266.93,9463.343,7882.277
2019-10-06 04:00:00,266.93,9354.23499999,7911.749
2019-10-06 05:00:00,266.93,8585.54,7803.157
2019-10-06 06:00:00,266.93,8221.915,6843.458
2019-10-06 07:00:00,266.93,8178.524,6519.461
2019-10-06 08:00:00,266.93,8242.259,6246.66
2019-10-06 09:00:00,266.93,8358.193,5705.554
2019-10-06 10:00:00,266.93,8463.65,4452.42
2019-10-06 11:00:00,266.93,8557.66499999,3757.179
2019-10-06 12:00:00,266.93,8684.98799999,3773.612
2019-10-06 13:00:00,266.93,8726.098,4029.838
2019-10-06 14:00:00,266.93,8833.407,4421.707
2019-10-06 15:00:00,266.93,8913.47699999,4754.805
2019-10-06 16:00:00,266.93,8959.364,5361.488
2019-10-06 17:00:00,266.93,9646.557,5953.863
2019-10-06 18:00:00,274.4,10765.64499999,6740.276
2019-10-06 19:00:00,274.4,10658.95,7269.16
2019-10-06 20:00:00,274.4,10600.84599999,7618.874
2019-10-06 21:00:00,274.4,10686.32599999,7778.959
2019-10-06 22:00:00,266.93,10662.045,7610.154
2019-10-06 23:00:00,266.93,10378.881,7846.21
2019-10-07 00:00:00,266.93,10010.672,7843.785
2019-10-07 01:00:00,266.93,9756.713,7706.431
2019-10-07 02:00:00,266.93,9557.315,7569.06
2019-10-07 03:00:00,266.93,9415.671,7237.501
2019-10-07 04:00:00,266.93,9341.14899999,6861.259
2019-10-07 05:00:00,266.93,8858.312,6763.244
2019-10-07 06:00:00,266.93,8947.589,6448.338
2019-10-07 07:00:00,266.93,9746.55199999,7194.756
2019-10-07 08:00:00,274.4,10566.335,6897.816
2019-10-07 09:00:00,274.4,11037.17799999,6061.901
2019-10-07 10:00:00,274.4,11264.785,5204.467
2019-10-07 11:00:00,274.4,11232.708,4753.253
2019-10-07 12:00:00,274.4,10996.56499999,4765.498
2019-10-07 13:00:00,274.4,11382.352,5010.567
2019-10-07 14:00:00,274.4,11661.83,5150.932
2019-10-07 15:00:00,274.4,11679.52999999,5361.229
2019-10-07 16:00:00,274.4,11418.151,6089.441
2019-10-07 17:00:00,274.4,10936.346,6717.923
2019-10-07 18:00:00,274.4,11138.431,7315.403
2019-10-07 19:00:00,274.4,10921.54899999,7971.46
2019-10-07 20:00:00,274.4,10880.476,8391.844
2019-10-07 21:00:00,274.4,11432.496,8789.766
2019-10-07 22:00:00,274.4,11396.81899999,8809.615
2019-10-07 23:00:00,274.4,11029.447,8813.286
2019-10-08 00:00:00,266.93,10582.017,8869.31
2019-10-08 01:00:00,266.93,10284.038,8867.808
2019-10-08 02:00:00,266.93,10048.272,8820.165
2019-10-08 03:00:00,266.93,9870.21399999,8762.541
2019-10-08 04:00:00,266.93,9761.362,8364.558
2019-10-08 05:00:00,266.93,9187.485,8195.778
2019-10-08 06:00:00,266.93,9151.772,7823.451
2019-10-08 07:00:00,266.93,9991.37399999,8806.102
2019-10-08 08:00:00,274.4,10842.633,8938.757
2019-10-08 09:00:00,274.4,11200.641,8360.27
2019-10-08 10:00:00,274.4,11398.09,7816.878
2019-10-08 11:00:00,274.4,11296.175,7458.655
2019-10-08 12:00:00,274.4,11009.405,6998.949
2019-10-08 13:00:00,274.4,11406.316,6850.705
2019-10-08 14:00:00,274.4,11703.91699999,6888.75
2019-10-08 15:00:00,274.4,11669.665,7125.193
2019-10-08 16:00:00,274.4,11377.415,7593.453
2019-10-08 17:00:00,274.4,10879.37999999,7513.633
2019-10-08 18:00:00,274.4,11128.433,7639.753
